5.0,5.0,4.95,4.95,5.0,4.95,4.95,4.95,4.85,5.0,4.85,4.9,4.95,5.0,5.0,5.0,4.9,5.0,5.0,5.0,4.95,4.9,5.0,4.95,4.95,4.9,4.95,5.0,4.85,4.95
5.0,5.0,4.95,4.95,5.0,4.95,4.95,4.95,4.85,5.0,4.85,4.9,4.95,5.0,5.0,5.0,4.9,5.0,5.0,5.0,4.95,4.9,5.0,4.95,4.95,4.9,4.95,5.0,4.85,4.95
7.2,7.85,7.65,7.3,8.1,7.3,7.15,7.85,7.65,7.5,7.75,8.1,6.9,8.1,8.2,9.15,7.55,7.3,8.8,7.65,7.5,6.95,8.65,6.8,6.8,7.75,7.25,7.7,7.65,7.2
11.8,12.35,10.25,9.65,12.0,10.75,10.45,10.9,11.75,11.55,12.45,12.75,10.35,12.35,12.2,15.4,11.5,12.15,13.35,11.75,12.3,10.5,13.85,9.6,9.55,11.9,11.35,11.6,12.2,10.15
16.25,15.45,14.05,13.2,15.1,14.45,15.25,13.95,14.8,15.1,16.5,16.85,15.15,16.85,16.6,19.1,16.2,17.0,17.85,17.2,15.65,13.35,18.05,13.25,12.4,15.75,15.3,15.45,17.25,12.35
19.5,18.65,17.15,16.05,17.0,18.0,18.1,16.25,17.0,17.65,19.5,19.1,19.6,19.35,20.25,21.65,20.85,20.05,21.15,20.95,18.4,16.4,20.75,16.05,15.2,18.35,17.8,19.5,21.3,15.45
22.45,20.9,19.2,18.1,18.55,20.4,21.2,17.6,19.25,19.25,22.3,20.65,23.9,21.7,22.65,23.8,23.6,22.85,22.95,24.3,20.9,19.05,23.1,18.15,18.45,20.65,19.5,22.55,24.45,17.7
24.7,22.9,21.65,19.6,19.75,22.1,22.6,19.0,20.95,20.4,24.5,22.15,25.95,24.15,23.55,26.15,25.45,24.55,24.55,25.75,22.3,20.1,24.8,19.3,20.2,22.3,21.05,24.85,26.8,19.0
25.9,24.1,22.75,20.65,20.75,22.95,23.65,19.5,22.35,21.65,26.4,23.05,27.25,25.5,24.5,27.2,27.2,25.55,25.6,27.4,23.45,20.65,26.35,20.0,21.1,22.95,22.15,26.5,28.2,19.75
26.5,24.7,23.6,21.4,21.5,23.6,24.7,19.85,23.6,22.2,27.15,23.75,28.55,26.4,24.7,28.05,28.15,26.15,26.25,28.9,24.6,21.5,27.35,20.6,21.9,23.55,23.15,28.05,29.65,20.8
27.0,25.3,24.45,22.05,22.8,24.15,25.65,20.45,23.85,22.6,27.8,24.4,29.35,27.0,25.1,28.8,28.4,26.4,26.6,29.9,24.85,22.4,27.25,20.9,22.65,24.0,23.7,28.75,30.05,21.4
27.4,25.5,25.65,22.1,22.9,24.55,26.3,20.75,23.8,23.1,27.9,24.85,29.9,27.6,25.2,29.3,28.6,26.3,27.0,30.15,25.05,23.15,27.3,20.9,23.2,24.35,23.75,28.6,30.75,21.8
27.35,25.6,26.1,22.6,22.95,24.75,26.5,20.45,23.9,23.5,28.5,24.95,29.85,27.8,25.05,29.45,28.55,26.5,27.3,30.3,25.15,23.2,27.55,20.7,23.2,24.1,23.85,28.9,31.2,21.85
27.55,25.65,26.6,22.5,23.3,24.9,26.7,20.75,23.85,23.7,28.7,25.25,30.3,28.15,24.8,29.55,28.7,26.55,27.5,30.25,25.5,23.35,27.35,20.85,23.55,23.9,24.1,29.0,31.25,21.7
27.55,25.55,26.85,22.55,23.7,24.85,26.65,20.75,23.55,23.8,28.8,25.35,30.35,28.3,24.9,29.85,28.85,26.4,27.75,30.6,25.7,23.3,27.45,20.85,23.65,24.2,24.05,29.2,31.55,21.85
27.6,25.45,27.0,22.35,23.85,24.8,26.9,20.75,23.45,23.5,29.0,25.6,30.65,28.5,24.75,29.85,28.8,26.45,27.75,30.75,25.65,23.3,27.55,20.9,23.55,24.0,24.15,29.05,31.35,21.7
27.9,25.45,27.2,22.4,24.0,24.85,27.05,20.7,23.3,23.85,28.9,25.7,30.8,28.5,24.85,30.05,28.7,26.65,27.85,30.7,25.95,23.1,27.45,21.0,23.55,24.05,24.15,29.0,31.45,21.75
27.95,25.3,27.55,22.3,24.25,24.75,27.2,20.85,23.4,23.95,28.75,25.9,31.05,28.55,24.85,30.05,28.55,26.55,27.65,30.8,26.0,23.0,27.55,20.8,23.6,24.1,24.2,28.95,31.0,21.65
