4.9350000000000005,4.9350000000000005,6.406666666666666,7.368333333333333,8.721666666666668,10.005000000000003,11.449999999999998,12.836666666666666,14.525,16.161666666666665,17.74166666666667,19.15333333333333,20.34333333333333,21.488333333333333,22.476666666666674,23.328333333333337,24.15,24.970000000000006,25.626666666666672,26.269999999999996,26.838333333333335,27.453333333333333,27.933333333333326,28.331666666666663,28.72500000000001,29.11000000000001,29.42666666666667,29.715,30.015000000000004,30.293333333333337,30.51,30.683333333333334,30.828333333333333,31.01166666666666,31.175,31.30666666666667,31.45833333333333,31.58333333333333,31.68166666666667,31.74,31.844999999999995,31.958333333333332,32.02666666666667,32.11666666666666,32.205,32.295,32.333333333333336,32.405,32.45,32.48333333333334,32.52833333333333,32.565000000000005,32.57833333333333,32.58666666666667,32.60333333333334,32.635,32.655,32.67500000000001,32.693333333333335,32.714999999999996,32.718333333333334,32.73,32.755,32.76166666666666,32.775,32.78333333333334,32.79333333333333,32.809999999999995,32.82000000000001,32.83833333333334,32.843333333333334,32.86,32.87333333333334,32.891666666666666,32.90333333333333,32.913333333333334,32.92833333333333,32.92333333333333,32.92833333333333,32.938333333333325,32.94,32.95166666666666,32.955,32.96,32.96000000000001,32.955,32.95666666666667,32.968333333333334,32.985,32.99666666666666,32.99166666666666,33.00166666666667,33.00333333333334,33.00833333333333,33.01166666666666,33.01166666666666,33.02,33.02,33.031666666666666,33.035,33.04666666666666,33.05166666666666,33.05666666666666,33.05666666666666,33.06166666666665,33.066666666666656,33.066666666666656,33.071666666666665,33.074999999999996,33.07333333333333,33.07833333333333,33.085,33.09,33.09166666666666,33.095,33.10000000000001,33.10000000000001,33.1,33.101666666666674,33.10666666666667,33.105000000000004,33.10666666666667,33.10833333333333,33.11666666666666,33.11333333333333,33.11333333333333,33.12166666666666,33.12,33.12333333333334,33.123333333333335,33.12833333333334,33.13,33.13,33.12833333333334,33.12500000000001,33.12833333333334,33.12833333333334,33.125,33.13166666666667,33.131666666666675,33.13,33.13,33.13333333333334,33.138333333333335,33.14,33.138333333333335,33.145,33.14833333333333,33.15,33.14833333333333,33.14333333333333,33.145,33.145,33.14666666666667,33.14833333333333,33.153333333333336,33.160000000000004,33.163333333333334,33.163333333333334,33.165,33.17,33.17333333333333,33.17666666666666,33.17666666666666,33.17666666666666,33.17833333333333,33.17833333333333,33.17999999999999,33.18333333333333,33.184999999999995,33.184999999999995,33.184999999999995,33.18333333333333,33.18333333333333,33.184999999999995,33.185,33.18666666666667,33.184999999999995,33.18833333333333,33.185,33.185,33.185,33.18666666666667,33.190000000000005,33.190000000000005,33.193333333333335,33.19500000000001,33.19500000000001,33.19666666666667,33.19833333333334,33.19833333333334,33.19833333333334,33.19833333333334,33.19833333333334,33.19833333333334,33.2,33.19833333333334,33.19833333333334,33.2,33.19833333333333,33.19833333333333,33.199999999999996,33.19833333333333,33.196666666666665,33.196666666666665,33.195,33.193333333333335,33.193333333333335,33.195,33.195,33.196666666666665,33.196666666666665,33.195,33.195,33.195,33.19833333333333,33.19833333333333,33.195,33.19833333333334,33.19833333333334,33.19833333333334,33.19500000000001,33.193333333333335,33.195,33.195,33.196666666666665,33.19833333333334,33.19833333333334,33.19833333333334,33.2,33.19833333333334,33.2,33.19833333333334,33.19666666666667,33.19500000000001,33.19500000000001,33.19500000000001,33.19500000000001,33.19666666666667,33.19833333333334,33.20000000000001,33.201666666666675,33.201666666666675,33.201666666666675,33.201666666666675,33.201666666666675,33.20333333333334,33.205000000000005,33.205000000000005,33.205000000000005,33.20333333333334,33.19833333333334,33.19833333333334,33.19833333333334,33.2,33.19833333333334,33.19833333333334,33.20166666666667,33.20166666666667,33.20333333333334,33.20333333333334,33.20666666666667,33.20666666666667,33.20833333333334,33.20833333333334,33.20666666666668,33.20666666666668,33.20833333333334,33.20833333333334,33.20833333333334,33.21000000000001,33.21166666666667,33.21166666666667,33.21166666666667,33.208333333333336,33.208333333333336,33.21000000000001,33.21000000000001,33.21166666666667,33.21166666666667,33.21333333333334,33.21333333333334,33.215,33.21666666666667,33.21666666666667,33.21666666666667,33.21666666666667,33.21666666666667,33.218333333333334,33.22,33.22,33.22166666666667,33.223333333333336,33.223333333333336,33.223333333333336,33.221666666666664,33.218333333333334,33.218333333333334,33.218333333333334,33.218333333333334,33.218333333333334,33.22,33.218333333333334,33.220000000000006,33.220000000000006,33.220000000000006,33.220000000000006,33.220000000000006,33.220000000000006,33.220000000000006,33.220000000000006,33.21833333333334,33.21333333333334,33.21333333333334,33.21333333333334,33.21333333333334,33.21333333333334,33.21333333333334,33.21166666666667,33.21166666666667,33.21166666666667,33.21,33.21333333333333,33.215,33.215,33.215,33.215,33.21666666666667,33.21666666666667,33.218333333333334,33.218333333333334,33.21666666666667,33.21666666666667,33.21666666666667,33.21666666666667,33.21666666666667,33.21666666666667,33.21666666666667,33.21666666666667,33.21666666666667,33.218333333333334,33.22,33.221666666666664,33.221666666666664,33.221666666666664,33.221666666666664,33.221666666666664,33.223333333333336,33.22166666666667,33.22166666666667,33.22166666666667,33.22166666666667,33.22166666666667,33.22166666666667,33.22166666666667,33.22166666666667,33.223333333333336,33.223333333333336,33.223333333333336,33.223333333333336,33.223333333333336,33.223333333333336,33.223333333333336,33.223333333333336,33.223333333333336,33.22666666666667,33.22666666666667,33.22666666666667,33.22666666666667,33.22666666666667,33.22833333333333,33.22833333333333,33.22833333333333,33.22833333333333,33.23,33.23166666666666,33.23166666666666,33.23166666666666,33.233333333333334,33.233333333333334,33.233333333333334,33.233333333333334,33.233333333333334,33.233333333333334,33.233333333333334,33.233333333333334,33.233333333333334,33.233333333333334,33.233333333333334,33.233333333333334,33.233333333333334,33.233333333333334,33.233333333333334,33.23166666666667,33.23166666666667,33.233333333333334,33.233333333333334,33.235,33.235,33.235,33.233333333333334,33.23166666666667,33.233333333333334,33.233333333333334,33.233333333333334,33.233333333333334,33.233333333333334,33.233333333333334,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.236666666666665,33.236666666666665,33.236666666666665,33.236666666666665,33.236666666666665,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.235,33.233333333333334,33.233333333333334,33.233333333333334,33.233333333333334,33.233333333333334,33.233333333333334,33.235,33.236666666666665,33.236666666666665,33.236666666666665,33.236666666666665,33.236666666666665,33.236666666666665,33.236666666666665,33.236666666666665,33.236666666666665,33.23833333333333,33.23833333333333,33.23833333333333,33.23833333333333,33.23833333333333,33.23833333333333,33.239999999999995,33.239999999999995,33.239999999999995,33.239999999999995,33.239999999999995,33.24333333333333,33.245,33.245,33.245,33.245,33.245,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.25000000000001,33.25000000000001,33.248333333333335,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.25,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24833333333334,33.24833333333334,33.24833333333334,33.24833333333334,33.24833333333334,33.24833333333334,33.24833333333334,33.24833333333334,33.24833333333334,33.24833333333334,33.24833333333334,33.24833333333334,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.245,33.245,33.245,33.245,33.245,33.245,33.245,33.245,33.245,33.245,33.245,33.245,33.245,33.245,33.245,33.245,33.245,33.245,33.245,33.245,33.245,33.245,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.245,33.245,33.245,33.245,33.245,33.24333333333333,33.24333333333333,33.24333333333333,33.24333333333333,33.24333333333333,33.24333333333333,33.24333333333333,33.24333333333333,33.24333333333333,33.24333333333333,33.24333333333333,33.24333333333333,33.24333333333333,33.24333333333333,33.24333333333333,33.24333333333333,33.245,33.245,33.24333333333333,33.24333333333333,33.24333333333333,33.24333333333333,33.24333333333333,33.24333333333333,33.24333333333333,33.24333333333333,33.24333333333333,33.24333333333333,33.24333333333333,33.24333333333333,33.24333333333333,33.245000000000005,33.245000000000005,33.245000000000005,33.245000000000005,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.248333333333335,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.24666666666667,33.245000000000005,33.245000000000005,33.245000000000005,33.245000000000005,33.245000000000005,33.245000000000005,33.245000000000005,33.245000000000005,33.245000000000005,33.245000000000005,33.245000000000005,33.245000000000005,33.245000000000005,33.24333333333333,33.24333333333333,33.245,33.245,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.24666666666666,33.248333333333335,33.248333333333335,33.248333333333335,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.24833333333334,33.24833333333334,33.24833333333334,33.24833333333334,33.24833333333334,33.24833333333334,33.24833333333334,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25166666666667,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001,33.25000000000001
