1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888
1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888,1.0082150858849888
1.1202389843166543,1.1949215832710978,1.4563106796116505,1.2696041822255415,1.4936519790888723,1.4936519790888723,1.3816280806572068,1.157580283793876,1.157580283793876,1.6430171769977595,1.2696041822255415,1.4189693801344287,1.2322628827483197,1.6803584764749813,1.3816280806572068,1.157580283793876,1.7176997759522032,1.344286781179985,1.344286781179985,1.1949215832710978,1.344286781179985,1.157580283793876,1.3069454817027633,1.1949215832710978,1.3069454817027633,1.4189693801344287,1.530993278566094,1.4189693801344287,1.3816280806572068,1.4189693801344287
1.3069454817027633,1.3816280806572068,1.6056758775205378,1.4936519790888723,1.6803584764749813,1.6430171769977595,1.568334578043316,1.3816280806572068,1.344286781179985,1.8297236743838685,1.4936519790888723,1.7176997759522032,1.4189693801344287,1.7176997759522032,1.755041075429425,1.4189693801344287,2.0537714712471993,1.6056758775205378,1.530993278566094,1.4936519790888723,1.4563106796116505,1.3069454817027633,1.7176997759522032,1.3816280806572068,1.4189693801344287,1.4936519790888723,1.7176997759522032,1.568334578043316,1.530993278566094,1.8297236743838685
1.568334578043316,1.7176997759522032,2.1284540702016432,2.0164301717699775,2.091112770724421,1.941747572815534,1.9790888722927558,1.7176997759522032,1.530993278566094,2.315160567587752,1.568334578043316,2.091112770724421,1.8297236743838685,2.0537714712471993,2.315160567587752,1.568334578043316,2.5765496639283048,1.941747572815534,1.7176997759522032,1.6056758775205378,1.6803584764749813,1.6056758775205378,1.7923823749066468,1.568334578043316,1.755041075429425,1.755041075429425,1.9044062733383122,2.0164301717699775,1.7176997759522032,2.315160567587752
1.6803584764749813,1.8670649738610903,2.3898431665421955,2.2778192681105303,2.3525018670649738,2.091112770724421,2.2778192681105303,1.9790888722927558,1.755041075429425,2.6138909634055265,1.8297236743838685,2.5018670649738612,1.941747572815534,2.315160567587752,2.8005974607916357,1.6803584764749813,3.3980582524271843,2.1284540702016432,2.0164301717699775,2.2031366691560867,1.8670649738610903,1.755041075429425,2.5018670649738612,1.8297236743838685,1.9790888722927558,2.165795369678865,2.5765496639283048,2.3898431665421955,1.9044062733383122,2.8752800597460793
1.6803584764749813,2.5018670649738612,2.7632561613144135,2.9873039581777445,2.7632561613144135,2.8005974607916357,2.5018670649738612,2.725914861837192,2.091112770724421,2.9499626587005228,2.165795369678865,2.8752800597460793,2.315160567587752,2.725914861837192,3.2113517550410755,1.9790888722927558,4.219566840926064,2.8752800597460793,2.4645257654966395,2.315160567587752,2.091112770724421,2.0537714712471993,2.9873039581777445,1.941747572815534,2.539208364451083,2.3898431665421955,2.8752800597460793,2.7632561613144135,2.1284540702016432,4.1075429424943986
1.8670649738610903,2.6512322628827483,3.5847647498132935,3.6221060492905153,3.5474234503360718,3.1740104555638537,2.9873039581777445,3.51008215085885,2.315160567587752,3.51008215085885,2.3525018670649738,3.3607169529499625,2.539208364451083,3.136669156086632,3.8461538461538463,2.2778192681105303,5.339805825242719,3.1740104555638537,2.8379387602688575,3.061986557132188,2.315160567587752,2.2031366691560867,3.8461538461538463,2.3898431665421955,3.061986557132188,2.912621359223301,3.696788648244959,3.136669156086632,2.5018670649738612,5.041075429424944
2.091112770724421,3.3607169529499625,4.443614637789395,4.33159073935773,4.5556385362210605,3.7341299477221805,3.286034353995519,5.339805825242719,2.5018670649738612,3.883495145631068,2.725914861837192,3.659447348767737,2.9873039581777445,3.659447348767737,4.368932038834951,2.6138909634055265,6.6467513069454816,4.144884241971621,3.7341299477221805,3.4727408513816282,2.68857356235997,2.315160567587752,4.480955937266617,2.539208364451083,3.5474234503360718,3.2113517550410755,4.219566840926064,3.6221060492905153,2.68857356235997,6.60941000746826
2.315160567587752,3.9208364451082898,5.526512322628827,4.7050037341299475,5.265123226288275,4.667662434652726,3.9581777445855115,7.0948469006721435,2.6138909634055265,4.368932038834951,3.0246452576549663,4.2569081404032865,3.3607169529499625,4.219566840926064,5.078416728902166,2.8005974607916357,8.364451082897684,4.7050037341299475,4.630321135175504,4.070201643017177,2.8005974607916357,2.3525018670649738,5.451829723674384,2.9499626587005228,3.9208364451082898,3.659447348767737,5.115758028379387,4.2569081404032865,3.2486930545182973,8.028379387602689
